id_Cliente,Nome,DataCriacao,CodigoPostal,Cidade,Pais,NIF
2703,Duha Tidrington,2006-02-13,,segovia,ES,277712814
2704,Raymond Tremore,2006-05-19,,cuellar,ES,NULL
2705,Aidan Suchan,2006-09-08,,burgos,ES,NULL
2706,Rosalyn Viti,2006-10-06,,salamanca,ES,NULL
2707,Gamila Cepas,2007-01-22,,morales del vino,ES,NULL
2708,Pratap Gulsvig,2007-05-09,,burgos,ES,NULL
2709,Dora Gennarelli,2008-03-14,,palencia,ES,NULL
2710,Marcelino Poland,2010-03-09,,valladolid,ES,313762771
2711,Jeanna Tinsdale,2014-06-13,,salamanca,ES,NULL
2712,Madeleine Althiser,2014-06-13,,zamora,ES,NULL
2713,Donta Sugar,2004-10-22,,rivas vaciamadrid,ES,NULL
2714,Winter Wittkop,2004-11-17,,madrid,ES,NULL
2715,Gunner Venetos,2004-11-26,,madrid,ES,NULL
2716,Elisha Hestand,2004-12-06,,algete,ES,NULL
2717,Freeman Calabretta,2004-12-06,,leganes,ES,NULL
2718,Peony Jackosn,2005-01-20,,madrid,ES,NULL
2719,Ninon Skibicki,2005-03-09,,alcorcon - madrid,ES,NULL
2720,Velva Pensis,2005-06-30,,collado villalba,ES,NULL
2721,Sudarshana Riveiro,2005-07-13,,alcorcon - madrid,ES,NULL
2722,Bill Rockenbach,2005-08-17,,madrid,ES,NULL
2723,Bradly Hoopengardner,2005-08-17,,campo real,ES,NULL
2724,Fadia Whirlow,2005-10-07,,casarrubios del monte,ES,NULL
2725,Chelsey Ostrowski,2005-10-24,,mejorada del campo,ES,NULL
2726,Sana Siordia,2005-10-24,,rivas vaciamadrid,ES,NULL
2727,Lessie Fago,2005-11-15,,colmenar viejo,ES,NULL
2728,Hali Kralicek,2006-03-03,,leganes,ES,NULL
2729,Shiloh Cadieux,2006-07-12,,madrid,ES,NULL
2730,Tomika Woten,2006-07-12,,madrid,ES,NULL
2731,Jerold Pokrzywa,2006-11-10,,madrid,ES,NULL
2732,Collette Fratto,2007-01-02,,madrid,ES,NULL
2733,Sissy Burfoot,2007-09-27,,fuenlabrada (madrid),ES,NULL
2734,Erika Brodnicki,2007-11-13,,pinto (madrid),ES,NULL
2735,Liviana Halama,2008-03-19,,madrid,ES,NULL
2736,Ursula Skalsky,2008-04-09,,madrid,ES,NULL
2737,Nicki Pannebaker,2008-04-09,,madrid,ES,NULL
2738,Thora Habina,2008-04-09,,madrid,ES,NULL
2739,Star Susla,2008-04-09,,madrid,ES,NULL
2740,Gerald Angelotti,2008-04-10,,madrid,ES,NULL
2741,Sefton Gangwer,2008-04-21,,alcorcon - madrid,ES,NULL
2742,Phineas Saunas,2008-04-21,,mejorada del campo,ES,NULL
2743,Concepcion Holdren,2008-05-06,,madrid,ES,NULL
2744,Grover Golias,2008-05-09,,madrid,ES,NULL
2745,Purushottam Nassie,2008-05-28,,madrid,ES,NULL
2746,Eleonore Kotnik,2008-08-14,,madrid,ES,NULL
2747,Theresa Goudie,2009-02-26,,cosladas -madrid,ES,NULL
2748,Ronda Haylett,2009-05-22,,logroño,ES,NULL
2749,Parrish Baas,2011-09-29,,madrid,ES,NULL
2750,Herbert Bogus,2012-05-16,,madrid,ES,NULL
2751,Dione Burrowes,2016-07-11,,madrid,ES,NULL
2752,Jarvis Mazzie,2016-07-13,,madrid,ES,NULL
2753,Vittorio Winnett,2016-09-07,,valdemoro - madrid,ES,NULL
2754,Kipling Retzlaff,2016-10-13,,arganda - madrid,ES,NULL
2755,Donella Mattera,2016-11-21,,leganés - madrid,ES,NULL
2756,Georgine Rullan,2017-01-10,,alcala de henares - madrid,ES,NULL
2757,Thorburn Trojanovich,2018-03-07,,robledo de chavela - madrid,ES,NULL
2758,Luciana Sommerfeld,2019-04-02,,madrid,ES,702806347
2759,Latonia D'Angelo,2004-10-20,,toledo,ES,NULL
2760,Quirino Neuenswander,2004-10-26,,albacete,ES,NULL
2761,Jessy Escribano,2004-11-05,,toledo,ES,NULL
2762,Vena Kohli,2004-11-16,,toledo,ES,NULL
2763,Pearl Fyock,2004-11-16,,albacete,ES,NULL
2764,Hylda Vandenacre,2004-11-23,,ciudad real,ES,NULL
2765,Lennon Realbuto,2005-01-10,,"trujillo ",ES,NULL
2766,Esther Ridlen,2005-04-11,,toledo,ES,NULL
2767,Celestino Okerson,2005-04-27,,valdepeñas,ES,NULL
2768,Ben Fabel,2005-05-12,,ciudad real - pedro munoz,ES,NULL
2769,Ambrogio Kopay,2005-05-13,,guadalajara,ES,NULL
2770,Felicity Hiner,2005-05-13,,alcazar de san juan,ES,NULL
2771,Concetto Lingg,2005-05-13,,fuente el saz del jarama,ES,NULL
2772,Achieng Theilen,2005-05-13,,valdepenas,ES,NULL
2773,Lissette Shattuck,2005-05-18,,albacete,ES,NULL
2774,Cosmo Gissel,2005-05-24,,seseña,ES,NULL
2775,Darla Roseberry,2005-06-14,,plasencia,ES,NULL
2776,Wilma Eggeman,2005-10-04,,albacete,ES,NULL
2777,Cristiano Ryneer,2005-10-25,,talavera de la reina,ES,NULL
2778,Anne Pankhurst,2005-11-02,,albacete,ES,NULL
2779,Terrill Remondet,2006-03-03,,talavera de la reina,ES,NULL
2780,Newell Kradel,2006-03-08,,albecete,ES,NULL
2781,Jonquil Autman,2006-04-06,,albacete,ES,NULL
2782,Boutros Harnar,2006-04-27,,albacete,ES,NULL
2783,Odette Haugland,2006-06-13,,albacete,ES,411351541
2784,Forest Levett,2006-06-16,,madrigueras,ES,NULL
2785,Rocky Klees,2006-06-28,,caceres,ES,NULL
2786,Creola Dolhun,2006-09-11,,toledo,ES,NULL
2787,Margo Aharonof,2006-11-10,,talavera de la reina,ES,NULL
2788,Almeta Zeanah,2007-05-15,,talavera de la reina,ES,NULL
2789,Donella Orizetti,2007-05-15,,maraleja de enmedio,ES,143705124
2790,Bob Cherpak,2007-07-06,,madrid,ES,NULL
2791,Friedrich Fizell,2007-09-04,,badajoz,ES,NULL
2792,Rawiya Menches,2008-02-06,,guadalajara,ES,NULL
2793,Efren Helfen,2008-02-07,,plasencia (caceres),ES,NULL
2794,Jazmin Ji,2008-03-19,,illescas toledo,ES,NULL
2795,Pamila Uddin,2008-04-15,,toledo,ES,NULL
2796,Maud Tirone,2008-04-15,,toledo,ES,NULL
2797,Bice Spingler,2008-10-17,,toledo,ES,NULL
2798,Walt Edmonson,2010-10-01,,badajoz,ES,NULL
2799,Dillan Wisenbaker,2014-09-01,,alcazar de san juan (ciudad real),ES,NULL
2800,Hank Espejel,2015-09-03,,NULL,ES,NULL
2801,Dakota Mayner,2016-03-23,,albacete,ES,NULL
2802,Jeremie Poland,2017-06-14,,manzanares - ciudad real,ES,NULL
2803,Barron Berl,2005-02-18,,mataró,ES,127868031
2804,Dreda Brockhaus,2005-04-11,,tarragona,ES,235270023
2805,Jasper Dehmer,2006-02-06,,lleida,ES,412303817
2806,Drew Schaefers,2006-02-08,,badalona,ES,NULL
2807,Kecia Prenger,2006-02-08,,badalona,ES,313073220
2808,Gert Letofsky,2006-03-13,,lliça de vall( barcelona),ES,NULL
2809,Deanna Gersbach,2006-06-28,,tarragona,ES,NULL
2810,Krystina Pergande,2006-11-24,,barcelona,ES,NULL
2811,Gethsemane Wilhelmy,2007-04-04,,sabadell,ES,123630131
2812,Corey Robateau,2007-06-08,,rubi,ES,NULL
2813,Kerrie Loft,2007-06-28,,ripoll,ES,NULL
2814,Jackson Danforth,2007-07-27,,caceres (zarza de granadilla),ES,NULL
2815,Donita Bear,2007-09-12,,lleida,ES,628210580
2816,Aretha Millican,2007-09-13,,la muela,ES,NULL
2817,Alonzo Belin,2007-09-26,,granollers,ES,102137737
2818,Barbra Propper,2007-10-24,,badalona,ES,385200554
2819,Raymon Puffett,2007-11-26,,rubi,ES,633632275
2820,Celandine Youngkin,2007-12-12,,vacarisses,ES,546552315
2821,Marcelino Pratte,2008-04-21,,lleida,ES,630268821
2822,Eustache Barcelo,2008-04-23,,aiguaviva,ES,072462564
2823,Julian Mckimley,2008-05-15,,sant carles de la ràpita,ES,NULL
2824,Bishop Ozaine,2008-08-13,,roses,ES,NULL
2825,Kathleen Roten,2008-10-03,,terrassa,ES,104468170
2826,Gerrard Cocoran,2009-02-03,,l'ametlla del vallès,ES,NULL
2827,Martie Mavris,2009-02-20,,sabadell,ES,072781183
2828,Huey Loffier,2010-08-06,,palau solita i plegamans,ES,642832487
2829,Mortimer Roza,2011-06-06,,gerona,ES,NULL
2830,Kami Lukman,2013-01-09,,mataró,ES,NULL
2831,Rupert Yaklich,2013-07-17,,sallent,ES,524138504
2832,Marcus Scheidt,2014-11-28,,martorelles,ES,NULL
2833,Joana Puller,2015-07-29,,sta. maria de palautordera,ES,300720248
2834,Carmen Grimlie,2015-10-02,,barcelona,ES,263733008
2835,Micaela Lobel,2016-01-26,,olesa de montserrat,ES,403866332
2836,Fonda Zorman,2016-07-22,,girona,ES,NULL
2837,Jeremey Keaney,2016-10-20,,granollers,ES,NULL
2838,Kathlyn Rosenbrook,2017-07-11,,valls,ES,NULL
2839,Shevon Fizer,2017-08-02,,vacarisses,ES,210218233
2840,Luanne Casilles,2018-06-04,,terrassa,ES,642504735
2841,Edvige Corlett,2018-06-14,,rubi,ES,NULL
2842,Deshawn Vanelderen,2018-09-26,,tarragona,ES,367113572
2843,Francisco Poore,2018-11-08,,cardedeu,ES,NULL
2844,Miriam Attridge,2004-10-22,,castéllon,ES,NULL
2845,Parwiz Elison,2004-11-02,,murcia,ES,NULL
2846,Fulvia Penrod,2004-11-17,,murcia,ES,NULL
2847,Brooke Freidel,2006-03-22,,benidorm,ES,NULL
2848,Deion Stepanik,2006-09-19,,valencia,ES,573488426
2849,Sage Dusatko,2007-01-03,,valencia,ES,NULL
2850,Dewitt Moores,2007-01-11,,paterna,ES,457777174
2851,Lidia Renney,2007-01-25,,beniparrell,ES,NULL
2852,Rich Brase,2007-02-08,,alicante,ES,NULL
2853,Esmee Stills,2007-05-08,,valencia,ES,NULL
2854,Keri Pomainville,2007-11-09,,barrio del progreso,ES,NULL
2855,Percival Moczulski,2007-12-20,,benifayo (valencia),ES,NULL
2856,Pam Bertsch,2008-02-11,,valencia,ES,511531788
2857,Mercia Siebenthal,2010-04-28,,murcia,ES,NULL
2858,Felisha Mominee,2011-04-15,,cartagena (murcia),ES,NULL
2859,Gail Bowcott,2013-12-23,,lorqui - murcia,ES,NULL
2860,Jenaro Latko,2014-12-05,,molina de segura,ES,NULL
2861,August Yurick,2017-06-19,,albaida - valencia,ES,NULL
2862,Katarine Romeiro,2018-03-01,,valencia,ES,NULL
2863,Mason Coho,2018-04-05,,torrellano - alicante,ES,NULL
2864,Marwa Tapija,2018-07-13,,valencia,ES,721537644
2865,Khaliq Plude,2018-12-06,,aldaia - valencia,ES,725832672
2866,Mikayla Gavidia,2018-12-19,,valencia,ES,310127810
2867,Joana Bylund,2019-05-22,,paiporta,ES,874153375
2868,Melitta Xang,2019-07-10,,valencia,ES,812380680
2869,Kirt Hookfin,2004-10-14,,sevilla,ES,NULL
2870,Freida Cariaso,2004-10-14,,granada,ES,NULL
2871,Avery Kill,2004-10-22,,jaén,ES,NULL
2872,Nella Shimanuki,2004-10-26,,malaga,ES,NULL
2873,Alec Lehning,2004-10-26,,jaén,ES,NULL
2874,Helmut Tibbert,2004-11-26,,cordoba,ES,NULL
2875,Dante Oldham,2004-12-14,,jaén,ES,NULL
2876,Elyssa Fulop,2004-12-29,,sevilla,ES,NULL
2877,Allison Mettle,2005-01-10,,almodovar del rio,ES,NULL
2878,Clemence Lejune,2005-01-12,,baena,ES,NULL
2879,Virgie Janek,2005-01-13,,campinos,ES,NULL
2880,Crispin Dougher,2005-01-20,,cordoba,ES,NULL
2881,Mariah Thygerson,2005-02-16,,baena,ES,NULL
2882,Visitacmon Behling,2005-02-01,,bailen,ES,NULL
2883,Maya Ebeid,2005-02-01,,chiclana de la frontera,ES,NULL
2884,Brandyn Dettori,2005-03-11,,palma del rio,ES,NULL
2885,Lilavati Chhuon,2005-04-11,,cordoba,ES,NULL
2886,Donella Allain,2005-04-15,,villanueva del duque,ES,NULL
2887,Jake Kamen,2006-03-13,,algeciras,ES,NULL
2888,Amber Herstad,2006-03-22,,valverde del camino,ES,NULL
2889,Niko Dungy,2006-03-22,,linares - jaen,ES,NULL
2890,Anisa Worman,2006-03-23,,viator,ES,NULL
2891,Marje Abbs,2006-05-03,,priego de cordoba,ES,NULL
2892,Christelle Rosehart,2006-05-04,,alcala la real,ES,NULL
2893,Royle Helfert,2006-06-05,,mairena del aljarafe,ES,NULL
2894,Liberty Lawver,2007-02-22,,sevilla,ES,NULL
2895,Evariste Hugley,2007-05-15,,martos - jaen,ES,NULL
2896,Pancho Diamant,2007-11-21,,cordoba,ES,NULL
2897,Shiela Thrope,2007-11-21,,cordoba,ES,NULL
2898,Ruqayya Friou,2007-11-26,,sevilla,ES,NULL
2899,Hermia Oka,2008-04-21,,cordoba,ES,NULL
2900,Esmund Gares,2008-05-15,,andujar,ES,NULL
2901,Corene Rapanot,2008-06-03,,velez - malaga,ES,NULL
2902,Jammie Cathell,2009-03-04,,granada,ES,NULL
2903,Ross Darity,2011-01-14,,cartaya (huelva),ES,NULL
2904,Fabiano Dellis,2011-05-25,,sevilla,ES,NULL
2905,Rowena Horaney,2011-07-12,,cabezon de la sal,ES,NULL
2906,Byrne Sulejmanovski,2011-11-22,,sevilla,ES,NULL
2907,Myrtis Trasher,2013-03-25,,sevilla,ES,NULL
2908,Maranda Letran,2013-11-13,,sevilla,ES,NULL
2909,Corina Matero,2015-01-29,,jaén,ES,NULL
2910,Althea Zadd,2016-03-23,,palma del rio (cordoba),ES,NULL
2911,Christene Avrett,2016-03-23,,los palacios y villafranca (sevilla),ES,NULL
2912,Silvestro Zimmer,2016-03-23,,martos (jaen),ES,NULL
2913,Ardis Pletch,2016-10-20,,marbella - málaga,ES,NULL
2914,Anatole Detzel,2017-01-09,,jaén,ES,NULL
2915,Anastas Ruszala,2018-03-20,,jerez de la frontera - cadiz,ES,NULL
2916,Celestino Embry,2018-03-23,,malaga,ES,NULL
2917,Mara Auxilien,2004-12-27,,baleares,ES,NULL
2918,Natividad Bolden,2005-03-29,,santanyi,ES,NULL
2919,Avery Lueth,2005-03-30,,palma mallorca,ES,NULL
2920,Cora Kujat,2005-07-20,,campos del puerto,ES,NULL
2921,Kassie Renzullo,2006-03-29,,palma de mallorca,ES,443727208
2922,Vittorino Satunas,2009-07-15,,palma mallorca,ES,844327871
2923,Luana Pontius,2010-06-01,,valencia,ES,NULL
2924,Ed Maxedon,2016-06-02,,"manacor ",ES,NULL
2925,Glynn Austria,2016-11-02,,palma de mallorca,ES,726420618
2926,Cherise Warchal,2018-05-23,,palma de mallorca,ES,737575218
2927,Kaylynn Drda,2018-10-25,,palma de mallorca,ES,706346823
2928,Tibby Hackathorn,2018-10-29,,mahón,ES,445810787
2929,Albert Bednarczyk,2004-03-24,,cottbus,DE,618528347
2930,Kunto Streif,2004-03-24,,weissenfels,DE,841717528
2931,Ermtraud Shapleigh,2004-03-24,,gerra,DE,655145022
2932,Latoya Trotz,2004-06-29,,lichtensteim,DE,484672734
2933,Daren Stiles,2004-09-24,,schleiz,DE,503188270
2934,Birdie Jingst,2004-09-27,,naumburg,DE,143615844
2935,Charlton Karlen,2004-10-20,D,forst-lausitz,DE,772164601
2936,Sundar Mayse,2005-07-29,,leipzig,DE,157301322
2937,Lucia Fitchell,2005-07-29,,leipzig,DE,823033133
2938,Sameera Flemmons,2005-07-29,,halle (saale),DE,558867221
2939,Amada Droesch,2008-03-06,D,reinsdorf,DE,635083325
2940,Madhukar Loukota,2009-01-08,,zwingen,CH,351478621
2941,Matteo Lacerenza,2010-10-28,,delitzsch,DE,021855467
2942,Devontae Balestrieri,2019-08-14,,heideland,DE,472011038
2943,Petunia Abbs,2004-03-24,,neustrelitz,DE,436568821
2944,Romy Kilgour,2004-03-24,,garzau,DE,486052381
2945,Walther Serre,2004-03-24,,miltzow,DE,856565262
2946,Jeri Artale,2004-03-24,,strausberg,DE,733214062
2947,Adelard Thomann,2004-05-31,,lubben,DE,817771021
2948,Agatha Geffert,2004-07-14,,frankfurt,DE,502360715
2949,Hortensia Waldron,2004-07-06,,frankfurt,DE,813673343
2950,Meinhard Wruck,2004-07-13,,gustrow,DE,005825684
2951,Kristie Raghunandan,2004-07-21,D,berlin,DE,074628878
2952,Renaud Wasowski,2004-09-27,,postdam,DE,832062863
2953,Cecelia Rexford,2005-05-09,,neubrandenburg,DE,845234357
2954,Silvestra Hood,2005-06-28,,berlim,DE,045747520
2955,Essie Felzien,2006-04-10,,berlin,DE,844161815
2956,Bernard Crepps,2006-09-06,,stahnsdorf,DE,NULL
2957,Alysia Martinz,2007-02-28,,berlin,DE,733885775
2958,Dane Pendill,2007-07-19,,rostock,DE,217467501
2959,Kortney Grodde,2008-01-17,D,garzau - garzin,DE,551705254
2960,Zubin Solaita,2013-12-06,,berlin,DE,667220038
2961,Claudius Abrahamson,2014-11-14,,berlin,DE,517867064
2962,Gall Delucia,2015-01-23,,berlin,DE,338147375
2963,Bianca Notis,2004-03-24,,westhauderfehn,DE,881737515
2964,Ghaliya Logue,2004-05-14,,hamburg,DE,004876737
2965,Wilmer Samele,2004-05-14,,hamburg,DE,280105775
2966,Tiffani Ferdolage,2004-05-17,,nordhastedt,DE,465033423
2967,Purushottam Conely,2005-05-09,,hamburg,DE,666183868
2968,Rickena Casagrande,2004-05-17,,wismar,DE,332881261
2969,Sudarshana Fruth,2005-11-14,,hamburg,DE,750461263
2970,Manjusha Bivona,2004-07-06,D,hamburg,DE,084363307
2971,Larue Cull,2005-12-14,D,bispingen,DE,733516687
2972,Shahjahan Hannan,2007-04-20,,gistenbeck,DE,860714874
2973,Gunda Pickell,2007-10-24,,hohenfelde,DE,108612161
2974,Dwaine Hakimian,2007-12-03,,hamburg,DE,435327386
2975,Amadeo Mattke,2008-04-18,,buchholz,DE,308043486
2976,Antoinette Oslund,2008-08-19,,bremerhaven,DE,355685171
2977,Rueben Barabas,2008-11-25,,luneburg,DE,786218040
2978,Ally Paredes,2009-05-04,,bremen,DE,616867011
2979,Bijay Vodden,2010-11-30,,hamburg,DE,876310665
2980,Justo Branyon,2011-05-06,,lübeck,DE,607142744
2981,Nohemi Badame,2011-10-28,,.,DE,654083110
2982,Guiscard Kratt,2013-01-28,,brake,DE,175307872
2983,Xochilt Kuehnle,2013-01-28,,hamburg,DE,814326878
2984,Casandra Dapice,2013-01-30,,.,DE,638434856
2985,Gaspard Greeson,2013-07-19,,flensburg,DE,330151764
2986,Pablo Francesco,2013-10-14,,uelzen,DE,743135612
2987,Heino Doolan,2013-12-19,,bremen,DE,822065122
2988,Kaety Gadzinski,2014-01-27,,NULL,DE,751862442
2989,Brad Ishizu,2014-01-27,,NULL,DE,064524853
2990,Jagjit Lomg,2014-05-19,,bremerhaven,DE,206272507
2991,Keira Corcoran,2014-07-03,,hamburg,DE,058034181
2992,Ashok Schneidman,2014-09-22,,kaltenkirchen,DE,172841501
2993,Lilly Lefthand,2014-10-14,,geesthacht,DE,416405335
2994,Morley Vandenbrink,2015-01-13,,celle,DE,584873368
2995,Savanna Basehore,2015-02-04,,westerstede,DE,680102114
2996,Junius Dagget,2015-02-18,,nienhagen,DE,603646208
2997,Leonora Spruit,2015-05-05,,hamburg,DE,046568708
2998,Rosemonde Brad,2016-06-22,,"oyten ",DE,378868405
2999,Deedee Issa,2016-11-10,,NULL,DE,485303016
3000,Shantelle Seebach,2017-01-05,,NULL,DE,807041431
3001,Gaspar Rookard,2019-03-29,,bremen,DE,575633222
3002,Curt Micheli,2004-03-24,,lohne,DE,631747161
3003,Shanika Franty,2004-03-24,,wartenberg,DE,246224060
3004,Keitha Rollison,2004-03-24,,wolfenbuttel,DE,224241280
3005,Asher Lentz,2004-03-24,,braunschweig,DE,237657575
3006,Krishna Farug,2004-03-24,,wernigerode,DE,053876446
3007,Sunita Hutchins,2004-03-24,,steinheim,DE,618631361
3008,Remigio Patria,2004-03-24,,minden,DE,050127128
3009,Sofie Wubben,2004-03-24,D,bad hensfeld,DE,340561886
3010,Jordanna Cronkhite,2004-03-24,,stadthagem,DE,401883437
3011,Brenda Lonn,2004-05-14,,bockenem,DE,447501733
3012,Thurston Swoager,2004-03-24,,holzminden,DE,478613682
3013,Lucetta Fenlon,2004-05-21,D,weiburg waldhausen,DE,067148666
3014,Arduino Bundrick,2004-05-21,D,haiger,DE,656816345
3015,Theodor Lalich,2004-05-14,,dinslaken,DE,634578515
3016,Migdalia Delp,2005-06-03,,ronnenberg,DE,030035810
3017,Khalid Tielking,2004-05-24,,wetzlar,DE,840588207
3018,Travers Ibara,2004-05-28,,bielefeld,DE,775235715
3019,Trent Landborg,2006-05-17,D,fulda,DE,373171267
3020,Fawziyya Mosgrove,2004-07-06,,gütersloh,DE,222623763
3021,Mckinley Bocklage,2004-07-06,,bielefeld,DE,553408857
3022,Paula Loszynski,2004-07-23,,barntrup,DE,NULL
3023,Paulino Ingram,2004-12-10,,exterpal,DE,225208314
3024,Ignatius Meadors,2004-07-22,,langenhagen,DE,516614818
3025,Yashmine Johnston,2004-07-29,,lehrte bei hannover,DE,208887672
3026,Ralphie Malek,2004-07-29,,magdeburg,DE,085585086
3027,Smith Rocchio,2004-09-27,,braunschweig,DE,163517070
3028,Alfonso Brazzi,2005-04-27,,bielefeld,DE,NULL
3029,Ilario Agnew,2006-07-05,,langenhagen,DE,717150323
3030,Santo Boeshore,2008-04-03,,kirchhain,DE,371775853
3031,Cleta Hamacher,2008-07-11,,kassel,DE,471847274
3032,Shellie Glaude,2008-08-11,,petersberg / stockles,DE,326246243
3033,Migdalia Gschwind,2008-10-02,,heuchelheim,DE,133850581
3034,Mandy Hinzman,2008-10-16,,lindhorst,DE,141264855
3035,Tammi Bettis,2008-11-25,,gemunden,DE,413072601
3036,Felicita Heade,2008-12-09,,warburg,DE,463015324
3037,Judson Brocker,2009-03-10,,kassel - hessen,DE,177722635
3038,Katerina Yousko,2009-04-24,,hessen / kassel,DE,286634041
3039,Idell Hradecky,2009-09-09,,stadthagen,DE,221517327
3040,Rupinder Woolridge,2011-01-05,,kassel,DE,366255448
3041,Kerwin Nothnagel,2011-05-04,D,herford,DE,852654721
3042,Cressida Granade,2011-07-25,D,marsberg,DE,730146750
3043,Alessandro Velasco,2011-11-17,,.,DE,740834824
3044,Devonta Desormo,2012-05-22,,hannover,DE,833220665
3045,Eutropio Jurgen,2012-05-25,,bad oeynhausen,DE,656825653
3046,Lucilla Mu,2013-05-03,,NULL,DE,036287301
3047,Kumar Gorski,2013-09-13,,wissenbach,DE,274112640
3048,Danica Sablock,2014-01-06,,NULL,DE,358543746
3049,Francis Simkulet,2014-07-29,,laubach,DE,320626075
3050,Santino Lambey,2014-09-30,,elze,DE,244404432
3051,Jacquetta Kaemingk,2016-01-21,,rheda-wiedenbrück,DE,655515744
3052,Melonie Morang,2019-01-25,,bad oeynhausen,DE,402000625
3053,Maury Grande,2004-03-24,,dusseldorf,DE,773585310
3054,Aline Heuman,2004-03-24,,dusseldorf,DE,762066712
3055,Xiang Trotti,2004-03-24,,"dortmund ",DE,834182121
3056,Katelin Barette,2004-03-24,D,gelsenkirchen,DE,NULL
3057,Reynaldo Charters,2004-03-24,,huckelhoven,DE,380852581
3058,Kaila Kellington,2004-03-24,,hilden,DE,856055122
3059,Adan Gatski,2004-03-24,,dusseldorf,DE,036223216
3060,Deion Dombrosky,2004-07-19,,duisburg,DE,641887601
3061,Alexa Coiro,2004-06-03,,gronau-epe,DE,447136571
3062,Radulf Salazan,2006-09-15,,dortmund,DE,066435580
3063,Sky Raffo,2007-10-25,,leverkusen,DE,348661710
3064,Blaze Rarogal,2007-12-07,,grimma,DE,648023071
3065,Candelario Hutnak,2008-02-12,,osnabruck,DE,154841120
3066,Faith Rold,2008-02-21,D,wulfrath,DE,NULL
3067,Eris Goshay,2008-03-13,,wuppertal,DE,778385533
3068,Reg Redell,2008-07-15,,wuppertal,DE,222163670
3069,Clancy Martinolli,2008-09-02,,dortmund,DE,237141086
3070,Sherron Donahey,2008-12-04,,georgsmarienhutte,DE,761703731
3071,Belinda Ziesmer,2009-02-26,,ingelfingen,DE,074265352
3072,Cesaire Labay,2009-02-26,,kempen,DE,334703336
3073,Manuela Drewett,2009-04-17,,dorsten,DE,232108165
3074,Tranter Miolen,2009-04-30,,dieoholz,DE,834352046
3075,Wally Rupinski,2009-09-01,,niedersachsen (osnabrück),DE,778034072
3076,Hafza Moriarty,2009-10-13,D,duisburg,DE,NULL
3077,Giraldo Naimoli,2011-01-11,D,gelsenkirchen,DE,666061170
3078,Aurelia Mahone,2011-03-22,,voerde,DE,846385576
3079,Geoff Yeboah,2011-11-15,,.,DE,422441183
3080,Lynna Conable,2012-05-04,,wuppertal,DE,468247132
3081,Arvilla Skiver,2013-01-29,,wesel,DE,013013106
3082,Janay Loyal,2014-02-04,,viersen,DE,714512685
3083,Doris Desroche,2014-02-04,,mönchengladbach,DE,487512577
3084,Renato Delone,2014-02-27,,hilden,DE,085444381
3085,Philipa Fralick,2014-09-30,,duisburg,DE,440777013
3086,Amrita Kious,2014-12-12,,recklingshausen,DE,456101780
3087,Ione Yovan,2015-10-06,D,duisburg,DE,000355116
3088,Melba Rater,2016-10-27,,neuss,DE,827545552
3089,Iantha Meucci,2016-11-25,,NULL,DE,686213710
3090,Pascual Cobos,2019-01-24,,duisburg,DE,825425823
3091,Dinesh Laity,2019-06-17,,kleve,DE,464065402
3092,Cleo Klippel,2004-03-24,,nickenich,DE,156384133
3093,Whitney Minick,2004-03-24,,hagen,DE,782047672
3094,Posy Armbruster,2004-03-24,,freundenberg,DE,002820753
3095,Demario Grymes,2004-05-17,,lemmestadt,DE,346355610
3096,Milo Engelke,2004-05-17,,gladbach,DE,731024646
3097,Blane Hausman,2004-05-24,,trier,DE,246170788
3098,Jeramy Berkhimer,2005-01-10,,mendig,DE,320784435
3099,Septima Riessen,2005-05-24,,mainz,DE,656616348
3100,Ermtraud Latu,2005-06-16,,köln,DE,175404764
3101,Wilmer Cruson,2005-07-11,,mainz-mombach,DE,708543716
3102,Holli Kasik,2006-03-14,,koblenz,DE,105313813
3103,Morgane Mauney,2006-03-22,,idar-oberstein,DE,663278830
3104,Forrest Brinsfield,2006-05-19,,aachen,DE,543108445
3105,Nero Boese,2006-05-23,,eitorf,DE,138127348
3106,Asad Tornabene,2006-05-23,,lippstadt,DE,023554585
3107,Benoite Litmanowicz,2006-07-19,,troisdorf,DE,501864410
3108,Laquita Nunlee,2007-04-05,,geilenkirchen,DE,NULL
3109,Gore Silker,2007-11-19,,bad berleburg,DE,733083522
3110,Yessenia Daschofsky,2007-11-19,,neuwied,DE,771867071
3111,Aric Rademacher,2008-01-09,,siegen,DE,280737684
3112,Shevaun Trezza,2008-02-28,D,trisdorf,DE,145775018
3113,Evette Thommarson,2008-06-04,,prum/niederprum,DE,252346100
3114,Leopoldo Vangorden,2008-11-25,,dugenheim,DE,180176343
3115,Vivienne Kumro,2009-04-28,,ingelheim,DE,870508648
3116,Ssanyu Holaway,2009-06-05,,bad kreuznach,DE,661852125
3117,Jayant Graham,2009-06-25,,bergisch gladbach,DE,435270811
3118,Solange Ohlsen,2009-07-03,,trier,DE,273544512
3119,Orpha Dowlin,2009-10-06,,"rheinland, pfalz",DE,736270471
3120,Xena Dinsdale,2009-12-18,,mülheim-kärlich,DE,371285504
3121,Francine Kulis,2012-08-06,,.,DE,170616704
3122,Pearlie Leitrim,2012-10-04,,wilnsdorf,DE,577488271
3123,Malaika Loffelbein,2013-07-11,,trier,DE,514376618
3124,Kaitlin Breines,2013-09-05,,köln,DE,543763771
